"UID","Rec","Name","Inf","AT Apps","AT Gls","Salary","Min Fee Rls","Pas %","Str","xG"
2000291665,"- -  -","Raphaël Le Guen","Yth","-","-","$3,900 p/a","-","-",7,"-"
2000291671,"- -  -","Sacha Abalain","Yth","-","-","$5,250 p/a","-","-",4,"-"
2000291902,"- -  -","Luís Gustavo","","-","-","$78,000 p/a","-","-",6,"-"
2000292096,"- -  -","Alex Castiello","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000292142,"- -  -","Adam Said","Yth","-","-","$3,900 p/a","-","-",7,"-"
2000135626,"- -  -","Pape Matar Gueye","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000206426,"- -  -","Yanis Azagoh","Yth","-","-","$3,900 p/a","-","-",4,"-"
2000206431,"- -  -","Enzo Cantero","Yth","-","-","$6,500 p/a","-","-",4,"-"
2000292143,"- -  -","Nathanael Beta","Frt","-","-","$3,900 p/a","-","-",5,"-"
2000292154,"- -  -","Paol Stephan Ferroc","Yth","-","-","$3,900 p/a","-","-",1,"-"
2000207641,"- -  -","Ismael Sylla","Yth","-","-","$5,250 p/a","-","-",3,"-"
61095794,"- -  -","Euan Griffiths","","30","-","N/A","-","-",6,"-"
2000292310,"- -  -","Filipe Gonçalves","Yth","-","-","$3,600 p/a","-","-",8,"-"
2000292313,"- -  -","Anton Fisun","Yth","-","-","$3,600 p/a","-","-",4,"-"
2000292314,"- -  -","Benjamim Fonseca","Yth","-","-","$3,600 p/a","-","-",4,"-"
2000292420,"- -  -","Ikechukwu Orazi","Yth","-","-","$3,900 p/a","-","-",4,"-"
2000293202,"- -  -","Zander Craik","","1","-","$13,000 p/a","-","69%",5,"0.17"
2000293308,"- -  -","Nicolò Baldo","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000209080,"- -  -","Ilann Garin","Yth","-","-","$5,250 p/a","-","-",4,"-"
2000209089,"- -  -","Bryan Le Gouic","Yth","-","-","$5,250 p/a","-","-",1,"-"
2000293320,"- -  -","Lorenzo Alfani","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000209234,"- -  -","Samuele Rutigliano","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000293676,"- -  -","Stefano Arata","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000293681,"- -  -","Jurgen Peci","","-","-","$22,500 p/a","-","-",6,"-"
2000294205,"- -  -","Natan Cichy","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000294214,"- -  -","Nicolas Gucik","Inj","-","-","$14,250 p/a","-","-",6,"-"
2000209244,"- -  -","Gaetano Manto","Yth","-","-","$14,250 p/a","-","-",1,"-"
2000294407,"- -  -","Keryane Mansouri","Yth","-","-","$3,900 p/a","-","-",5,"-"
2000294586,"- -  -","Jawad Boisseron","Yth","-","-","$3,900 p/a","-","-",3,"-"
2000294653,"- -  -","Lorenzo Ceppi","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000209710,"- -  -","Juan Barros","","-","-","$16,000 p/a","$140K","-",5,"-"
2000098017,"- -  -","Alessio Sarpa","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000294670,"- -  -","Troy Tomsa","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000295255,"- -  -","Noham Bettahar","Yth","-","-","$3,900 p/a","-","-",6,"-"
2000098014,"- -  -","Matteo Bertini","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000098013,"- -  -","Francesco Stante","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000295504,"- -  -","Yanis Bastaraud","Yth","-","-","$3,900 p/a","-","-",7,"-"
2000295734,"- -  -","Gerard Ruiz de Valdivia Martínez","Yth","-","-","$14,250 p/a","-","-",5,"-"
61089582,"- -  -","Ross Sinclair","Inj","32","-","$74,500 p/a","-","-",11,"-"
2000295737,"- -  -","Gianluca Maggiore","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000295770,"- -  -","Matias Pastori","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000210564,"- -  -","Lewis Forshaw","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000295771,"- -  -","Manuel Maffessoli","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000297001,"- -  -","Toma Georgievski","Yth","-","-","$14,250 p/a","-","-",8,"-"
2000297002,"- -  -","Darius Bancila","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000297063,"- -  -","Noam Obougou Jacquet","Yth","-","-","$5,250 p/a","-","-",9,"-"
2000186715,"- -  -","Samuel John Nwachukwu","Yth","-","-","$14,250 p/a","-","-",8,"-"
2000120288,"- -  -","Jacopo Antolini","","-","-","$16,750 p/a","-","-",9,"-"
2000187054,"- -  -","Michael Petito","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000210580,"- -  -","Lucas Wane","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000298477,"- -  -","Kevin Stella","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000298508,"- -  -","Lorenzo Ossola","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000298509,"- -  -","Matteo Geroli","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000298525,"- -  -","Filippo Monguzzi","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000187623,"- -  -","Jaydee Canvot","Yth","-","-","$3,900 p/a","-","-",7,"-"
2000298854,"- -  -","Walid El Bouradi","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000298880,"- -  -","Valerio Cinti","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000299785,"- -  -","Jesús Acuña","","-","-","$16,000 p/a","$94K","-",5,"-"
2000300226,"- -  -","Noé Pérez","","-","-","$19,500 p/a","$125K","-",1,"-"
2000188739,"- -  -","Yanis Benchaouch","Yth","-","-","$5,250 p/a","-","-",6,"-"
2000188741,"- -  -","Kévin Sitou","Yth","-","-","$5,250 p/a","-","-",5,"-"
2000188742,"- -  -","Jebril Moumen","Yth","-","-","$5,250 p/a","-","-",5,"-"
2000301566,"- -  -","Adrián Zango","","-","-","$16,000 p/a","$350K","-",6,"-"
2000188747,"- -  -","Ilan Sebag","Yth","-","-","$5,250 p/a","-","-",8,"-"
2000301971,"- -  -","Ezechiel Fiemawhle","Yth","24","5","$8,500 p/a","-","-",6,"-"
2000302060,"- -  -","Anthony Munda","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000302386,"- -  -","Jan Danés","","-","-","$16,000 p/a","$165K","-",3,"-"
2000302390,"- -  -","Hudson Davis","","-","-","$16,000 p/a","$155K","-",7,"-"
2000302433,"- -  -","Chadai","","1","-","$19,500 p/a","-","-",6,"-"
2000302443,"- -  -","Diogo Moreira","","1","1","$16,750 p/a","-","-",6,"-"
2000212284,"- -  -","Harry Wright","","-","-","$19,500 p/a","-","-",4,"-"
2000212291,"- -  -","Gregor Fordyce","Frt","-","-","$19,500 p/a","-","-",7,"-"
2000302497,"- -  -","Tiago Leitão","Yth","-","-","$3,600 p/a","-","-",3,"-"
2000302534,"- -  -","Edgar Antunes","Yth","-","-","$3,600 p/a","-","-",6,"-"
2000212319,"- -  -","Jacob MacIntyre","","-","-","$19,500 p/a","-","-",5,"-"
2000212322,"- -  -","Reece Holden","","-","-","$19,500 p/a","-","-",8,"-"
2000302547,"- -  -","Pedro Davide","Yth","-","-","$3,600 p/a","-","-",5,"-"
2000302550,"- -  -","Rodrigo Pinto","Yth","-","-","$3,600 p/a","-","-",5,"-"
2000212736,"- -  -","Hugo Rauch","Yth","-","-","$5,250 p/a","-","-",5,"-"
2000302632,"- -  -","Gonçalo Pinto","Yth","-","-","$3,600 p/a","-","-",9,"-"
2000212929,"- -  -","Rayan Hassad","Yth","-","-","$5,250 p/a","-","-",6,"-"
2000302633,"- -  -","Manuel Miranda","Yth","-","-","$3,600 p/a","-","-",6,"-"
2000302640,"- -  -","Tiago Silva","Yth","-","-","$3,600 p/a","-","-",5,"-"
55077646,"- -  -","Pepé","","21","13","N/A","-","-",6,"-"
2000302804,"- -  -","Callum Logue","Yth","-","-","$1,900 p/a","-","-",6,"-"
2000302894,"- -  -","Daniel Devlin","Yth","-","-","$1,900 p/a","-","-",5,"-"
2000302903,"- -  -","Euan Bowie","Yth","-","-","$1,900 p/a","-","-",6,"-"
2000139085,"- -  -","Smary Piedade","","56","16","$19,500 p/a","-","-",5,"-"
2000302908,"- -  -","Aiden Campbell","Yth","-","-","$1,900 p/a","-","-",5,"-"
2000302985,"- -  -","Simone Bencivenga","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000303004,"- -  -","Diogo Ferreira","Yth","-","-","$3,600 p/a","-","-",5,"-"
2000303006,"- -  -","Úmaro Buaró","Yth","-","-","$3,600 p/a","-","-",4,"-"
2000140062,"- -  -","Kay Notenboom","Yth","-","-","$7,500 p/a","-","-",5,"-"
2000214781,"- -  -","Diego Beruschi","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000303121,"- -  -","Rodrigo Cabrito","Yth","-","-","$3,600 p/a","-","-",6,"-"
2000303127,"- -  -","Atanásio Cunha","Yth","-","-","$3,600 p/a","-","-",3,"-"
2000303129,"- -  -","Afonso Lee","Yth","-","-","$3,600 p/a","-","-",8,"-"
2000303355,"- -  -","Joel Moura","Yth","-","-","$3,600 p/a","-","-",6,"-"
2000303357,"- -  -","Denilson Santos","Yth","-","-","$3,600 p/a","-","-",7,"-"
2000303359,"- -  -","Gonçalo Correia","Yth","-","-","$3,600 p/a","-","-",4,"-"
2000303363,"- -  -","Tomás Mendes","Yth","-","-","$3,600 p/a","-","-",1,"-"
2000303370,"- -  -","Sandro Nascimento","Yth","-","-","$3,600 p/a","-","-",5,"-"
2000303531,"- -  -","Alonso Bragado","","-","-","$16,000 p/a","$78K","-",7,"-"
2000304533,"- -  -","Lewis Craik","Trn","-","-","$6,500 p/a","-","-",3,"-"
2000305679,"- -  -","Kyle-Warreeck Magaud","Yth","-","-","$3,900 p/a","-","-",1,"-"
30034782,"- -  -","Arbnor Muja","Trn","150","26","$374,000 p/a","-","86%",7,"0.77"
29198864,"- -  -","Daniel MacKay","","108","12","$58,500 p/a","-","-",6,"-"
2000216085,"- -  -","Lucas Da Silva","Yth","-","-","$5,250 p/a","-","-",7,"-"
2000305751,"- -  -","Laôni Benson","Yth","-","-","$3,900 p/a","-","-",6,"-"
2000305758,"- -  -","Lois Lacroix","Yth","-","-","$3,900 p/a","-","-",8,"-"
2000305932,"- -  -","Prince Otumba","","-","-","N/A","-","-",4,"-"
2000306027,"- -  -","Miguel Auria","Inj","-","-","$16,000 p/a","$145K","-",5,"-"
2000189319,"- -  -","Luca Scarfiello","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000189327,"- -  -","Fabio Desole","Wnt","-","-","$22,500 p/a","-","-",8,"-"
27160176,"- -  -","Victor Dedes","","33","-","$11,500 p/a","-","-",9,"-"
19392502,"- -  -","Ronald","Trn","-","-","$28,000 p/a","-","-",4,"-"
2000189328,"- -  -","Andrea Bellocci","Yth","-","-","$14,250 p/a","-","-",7,"-"
2000307800,"- -  -","Sven De Kunst","Yth","-","-","$3,200 p/a","-","-",6,"-"
2000189553,"- -  -","Scott Bright","Trn","-","-","$7,250 p/a","-","-",3,"-"
2000189563,"- -  -","Lucas McKimmie","Yth","-","-","$1,900 p/a","-","-",7,"-"
2000308663,"- -  -","Owen Panneflek","Yth","-","-","$6,250 p/a","-","-",3,"-"
2000121635,"- -  -","Simone Ienco","Yth","-","-","$14,250 p/a","-","-",9,"-"
2000308730,"- -  -","Krisztián Kovács","Yth","-","-","$5,500 p/a","-","-",5,"-"
2000217085,"- -  -","Antoine Livemont","Yth","-","-","$5,250 p/a","-","-",4,"-"
2000122015,"- -  -","Mathis Cohade","Yth","-","-","$6,500 p/a","-","-",4,"-"
2000122051,"- -  -","Ishak Hafiane","Yth","-","-","$6,500 p/a","-","-",5,"-"
2000310327,"- -  -","Frederick Wolff","Yth","-","-","$6,250 p/a","-","-",5,"-"
2000310328,"- -  -","Baran Yilmaz","Yth","-","-","$6,250 p/a","-","-",5,"-"
18105035,"- -  -","Joachim Imbrechts","","9","-","$55,500 p/a","-","60%",6,"0.00"
2000310329,"- -  -","Ibrahim Ayyildiz","Yth","-","-","$7,500 p/a","-","-",6,"-"
2000217707,"- -  -","Marc Aznar","","7","-","$16,000 p/a","$225K","-",9,"-"
2000310330,"- -  -","Boaz Broekmans","Yth","-","-","$6,250 p/a","-","-",6,"-"
2000142571,"- -  -","Eduardo Santos","","-","-","$28,000 p/a","-","-",5,"-"
2000190242,"- -  -","Josh Bogan","","-","-","$19,500 p/a","-","-",4,"-"
13204653,"- -  -","Arc-en-ciel Mintongo","","25","2","$31,000 p/a","-","-",4,"-"
2000218335,"- -  -","Mattia Longo","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000190243,"- -  -","Brannan McDermott","","-","-","$19,500 p/a","-","-",7,"-"
2000122288,"- -  -","Velizar-Iliya Iliev","Yth","-","-","$14,250 p/a","-","-",11,"-"
2000035890,"- -  -","Aldo Graziano","","10","-","$22,500 p/a","-","-",12,"-"
2000218402,"- -  -","Telmo Coimbra","","-","-","$78,000 p/a","-","-",8,"-"
2000035013,"- -  -","Joselito","","-","-","$72,000 p/a","-","-",4,"-"
2000098518,"- -  -","Michal Svoboda","Yth","-","-","$14,250 p/a","-","-",13,"-"
2000218681,"- -  -","Daniel Carrasco","Yth","-","-","$3,600 p/a","-","-",7,"-"
2000025350,"- -  -","Samuele D'Agostino","","-","-","$24,500 p/a","-","-",8,"-"
2000218684,"- -  -","Guilherme Venâncio","Trn","-","-","$3,600 p/a","-","-",6,"-"
2000025331,"- -  -","Lorenzo Vigiani","","-","-","$28,500 p/a","-","-",8,"-"
2000218696,"- -  -","Tomé Almeida","Yth","-","-","$3,600 p/a","-","-",7,"-"
2000218698,"- -  -","Vasco Santos","","-","-","$73,000 p/a","-","-",7,"-"
2000310923,"- -  -","José","","-","-","$19,500 p/a","$1M","-",2,"-"
2000218705,"- -  -","João Pedra","","-","-","$75,000 p/a","-","-",4,"-"
2000218709,"- -  -","Tiago Sousa","","-","-","$72,500 p/a","-","-",6,"-"
2000311303,"- -  -","Enzo Nanor","Yth","-","-","$3,900 p/a","-","-",5,"-"
2000311306,"- -  -","Bahliseny Fofana","Yth","-","-","$3,900 p/a","-","-",4,"-"
2000024767,"- -  -","Cristian Padula","","-","-","$27,000 p/a","-","-",11,"-"
2000191044,"- -  -","Anthony Kinkela","Yth","-","-","$5,250 p/a","-","-",5,"-"
2000191413,"- -  -","Ali Topcu","Yth","-","-","$9,750 p/a","-","-",10,"-"
2000191418,"- -  -","Tom van den Bos","Yth","-","-","$7,500 p/a","-","-",6,"-"
2000098010,"- -  -","Giacomo Stabile","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000191422,"- -  -","Milan Engelander","Yth","12","1","$6,250 p/a","-","-",5,"-"
2000219799,"- -  -","Marc Monedero","","-","-","$16,000 p/a","$115K","-",7,"-"
2000191423,"- -  -","Reno Becker","Yth","-","-","$7,500 p/a","-","-",1,"-"
2000024724,"- -  -","Gabriele Indragoli","","-","-","$22,500 p/a","-","-",9,"-"
2000024667,"- -  -","Francesco Dell'Aquila","Inj","-","-","$28,500 p/a","-","-",7,"-"
2000123796,"- -  -","Piotr Pardel","","-","-","$22,500 p/a","-","-",2,"-"
2000143911,"- -  -","Rodney Kroeze","Yth","-","-","$8,500 p/a","-","-",6,"-"
2000221249,"- -  -","Adrian Janusz","Yth","3","-","$14,250 p/a","-","-",3,"-"
2000312501,"- -  -","Eneko Behobide","","-","-","$16,000 p/a","$88K","-",7,"-"
2000312702,"- -  -","Anddrys Solvet","Yth","-","-","$3,900 p/a","-","-",6,"-"
2000192280,"- -  -","Mousslim Youssouf","Yth","-","-","$5,250 p/a","-","-",3,"-"
2000314081,"- -  -","Tyron Chaar","","-","-","$6,250 p/a","-","-",5,"-"
2000314268,"- -  -","Amin Ballilou","Yth","-","-","$6,250 p/a","-","-",5,"-"
2000314280,"- -  -","Abdullah Hekmat","Yth","-","-","$5,500 p/a","-","-",6,"-"
2000314283,"- -  -","Deni Redzic","Yth","-","-","$6,250 p/a","-","-",7,"-"
2000314284,"- -  -","Giorgio Ghiani","Yth","-","-","$5,500 p/a","-","-",3,"-"
2000222073,"- -  -","Zach Simons","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000144332,"- -  -","Thomas Reinders","Yth","-","-","$8,500 p/a","-","-",9,"-"
2000124644,"- -  -","Álex González","","-","-","$1,800 p/a","$110K","-",7,"-"
2000314412,"- -  -","Tjalling van Keimpema","","-","-","N/A","-","-",5,"-"
2000314455,"- -  -","Iain de Jongh","Yth","-","-","$5,500 p/a","-","-",4,"-"
2000319840,"- -  -","Álex Montero","Yth","-","-","$3,600 p/a","$180K","-",4,"-"
2000023642,"- -  -","Alex Caddeo","Yth","1","-","$14,250 p/a","-","-",8,"0.00"
2000323297,"- -  -","Egbe Mac-Leevan","Trn","-","-","$3,200 p/a","-","-",4,"-"
2000324216,"- -  -","Sergio Lozano","","-","-","$16,000 p/a","$97K","-",6,"-"
2000326702,"- -  -","Tiago Lopes","","-","-","$7,000 p/a","-","-",7,"-"
2000326703,"- -  -","João Martins","Yth","-","-","$3,600 p/a","-","-",4,"-"
2000326704,"- -  -","Hugo Pinto","","-","-","$7,000 p/a","-","-",3,"-"
2000326705,"- -  -","Afonso Sousa","Yth","-","-","$3,600 p/a","-","-",6,"-"
2000127262,"- -  -","Vicente Durand","","2","-","$38,500 p/a","-","-",7,"-"
2000128038,"- -  -","Emerick Lopes","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000328962,"- -  -","Gaetano Molignano","Yth","-","-","$14,250 p/a","-","-",1,"-"
2000330151,"- -  -","Lorenzo Grandi","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000128559,"- -  -","Jonas Harder","Yth","-","-","$14,250 p/a","-","-",9,"-"
2000144686,"- -  -","Gonçalo Ferreira","Yth","1","-","$3,600 p/a","-","60%",4,"0.00"
2000144715,"- -  -","Martim Almeida","","-","-","$36,000 p/a","-","-",13,"-"
2000128560,"- -  -","Federico Vitolo","Yth","-","-","$14,250 p/a","-","-",8,"-"
2000128917,"- -  -","Emre Öztaş","Trn","-","-","$10,000 p/a","-","-",2,"-"
2000019895,"- -  -","Martim Boloto","","-","-","$22,000 p/a","-","-",3,"-"
2000197087,"- -  -","José Luis","","-","-","$22,000 p/a","-","-",6,"-"
2000130572,"- -  -","Pedro Mula","","-","-","$16,000 p/a","$81K","-",7,"-"
2000130646,"- -  -","Georgy Tunguliyadi","","-","-","N/A","-","-",4,"-"
2000019547,"- -  -","Emanuele Elia","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000017449,"- -  -","Pablo Veloso","","8","1","$16,750 p/a","-","-",9,"-"
2000013611,"- -  -","João Madureira","","-","-","$42,000 p/a","$21.5M","-",3,"-"
2000330626,"- -  -","Daniele Eberini","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000330637,"- -  -","Carlo Bassorizzi","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000330728,"- -  -","Elia Galletti","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000330731,"- -  -","Davide Martinelli","Yth","-","-","$14,250 p/a","-","-",1,"-"
2000330735,"- -  -","Filippo Longhi","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000197353,"- -  -","Li Xiancheng","","28","4","$36,000 p/a","-","-",4,"-"
2000131547,"- -  -","Daniel Xavier","","6","1","$19,500 p/a","-","-",4,"-"
86067003,"- -  -","Johan Mina","","-","-","$48,500 p/a","-","-",6,"-"
2000331060,"- -  -","Pierfrancesco Petrone","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000198529,"- -  -","Sérgio Matos","","-","-","$65,000 p/a","-","-",11,"-"
2000332032,"- -  -","Francesco Leone","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000332063,"- -  -","Edoardo Vallana","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000198996,"- -  -","Filippo Caroti","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000199182,"- -  -","Stafford Clarke","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000199185,"- -  -","Sam Aston","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000199266,"- -  -","Miguel Vieira","Yth","-","-","$3,600 p/a","-","-",3,"-"
2000332497,"- -  -","Filippo Cherchi","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000332505,"- -  -","Luca Tronci","Yth","-","-","$14,250 p/a","-","-",7,"-"
2000199403,"- -  -","Zannetos Savva","","-","-","$22,500 p/a","-","-",9,"-"
2000199405,"- -  -","Jonathan Silva","","-","-","$24,500 p/a","-","-",10,"-"
2000199928,"- -  -","Christos Papadopoulos","Yth","-","-","$14,250 p/a","-","-",10,"-"
2000200046,"- -  -","Diego Gustavo","","14","4","$9,750 p/a","-","-",8,"-"
2000200569,"- -  -","Delfim Dantas","","31","-","$16,750 p/a","-","-",3,"-"
2000200721,"- -  -","Rodrigo Freitas","","-","-","$28,000 p/a","-","-",5,"-"
2000332560,"- -  -","Ethan Troselj","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000332635,"- -  -","Sergio Ruíz","","-","-","$3,800 p/a","$96K","-",2,"-"
2000332636,"- -  -","Isma Hernández","","-","-","$3,300 p/a","$120K","-",5,"-"
2000332649,"- -  -","Manuel Buide","Yth","-","-","$3,600 p/a","$275K","-",8,"-"
2000332651,"- -  -","Xaquin","Yth","-","-","$3,600 p/a","$275K","-",3,"-"
2000332655,"- -  -","Ginto Nunokawa","","-","-","$775 p/a","$975K","-",2,"-"
2000332662,"- -  -","Miguel Conde","Yth","-","-","$3,600 p/a","$135K","-",4,"-"
2000202928,"- -  -","Junior Seltonrijch","","-","-","$8,500 p/a","-","-",5,"-"
2000144945,"- -  -","Tijn Stehmann","Yth","-","-","$8,500 p/a","-","-",5,"-"
2000203050,"- -  -","Nathan Smith","","1","-","$13,000 p/a","-","92%",4,"0.03"
2000332938,"- -  -","Dawid Bembnista","Yth","-","-","$14,250 p/a","-","-",7,"-"
2000223889,"- -  -","Alexander Daal","Yth","-","-","$7,500 p/a","-","-",4,"-"
2000144946,"- -  -","Rayvian Job","Yth","1","-","$8,500 p/a","-","100%",7,"0.00"
2000223914,"- -  -","Rodrigo Duarte","","-","-","$28,000 p/a","-","-",6,"-"
2000144947,"- -  -","Ivar Geneugelijk","Yth","-","-","$7,500 p/a","-","-",4,"-"
2000145070,"- -  -","Sil Milder","Yth","-","-","$7,500 p/a","-","-",7,"-"
2000332952,"- -  -","Andrea Orlandi","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000332963,"- -  -","Kevin Voroneanu","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000332968,"- -  -","Maurizio Rossetti","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000097970,"- -  -","Federico Arba","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000333002,"- -  -","Yuri Palazzesi","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000333007,"- -  -","Francesco Gozzini","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000225050,"- -  -","Rui Vieira","Wnt","-","-","$19,500 p/a","-","-",3,"-"
2000333027,"- -  -","Mattia Ceccarini","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000225236,"- -  -","Jaden Gasking","","-","-","$6,500 p/a","-","-",6,"-"
2000333035,"- -  -","Riccardo Italiano","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000225238,"- -  -","Luis Balbo Vieira","Trn","-","-","$3,600 p/a","-","-",5,"-"
2000225240,"- -  -","Lucas Moreira","","21","-","$16,750 p/a","-","-",5,"-"
2000225263,"- -  -","Daniel Alexandre","","-","-","$28,000 p/a","-","-",8,"-"
2000225264,"- -  -","Ali Aruna","","-","-","$28,000 p/a","-","-",4,"-"
2000333087,"- -  -","Federico Pastore","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000333092,"- -  -","Francesco Marotta","Yth","-","-","$14,250 p/a","-","-",6,"-"
2000333095,"- -  -","Elia Spicuglia","Yth","-","-","$14,250 p/a","-","-",3,"-"
2000333565,"- -  -","Tiago Ferreira","Yth","-","-","$3,600 p/a","-","-",2,"-"
2000226314,"- -  -","Karlson Nwanege","Yth","1","1","$14,250 p/a","-","-",11,"-"
2000334055,"- -  -","Jacopo Del Duca","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000334079,"- -  -","Costinha","Yth","-","-","$3,600 p/a","-","-",5,"-"
2000334083,"- -  -","Rodrigo Cunha","Yth","-","-","$3,600 p/a","-","-",5,"-"
2000226573,"- -  -","Gabriel Jongens","","-","-","$7,500 p/a","-","-",5,"-"
2000334611,"- -  -","Lello Queza","Loa","-","-","$3,600 p/a","-","-",4,"-"
2000145299,"- -  -","Samuele Ghezzi","Yth","-","-","$14,250 p/a","-","-",9,"-"
2000334668,"- -  -","Cristiano Rizzo","Yth","-","-","$14,250 p/a","-","-",4,"-"
2000334933,"- -  -","Filippo Barone","Yth","-","-","$14,250 p/a","-","-",2,"-"
2000145608,"- -  -","Tim Spijkerman","Yth","-","-","$6,250 p/a","-","-",7,"-"
2000335353,"- -  -","Federico Caliò","Yth","-","-","$14,250 p/a","-","-",5,"-"
2000145646,"- -  -","Dries Martens","Yth","-","-","$7,500 p/a","-","-",4,"-"
2000145676,"- -  -","Zakaria Belfassi","Yth","-","-","$7,500 p/a","-","-",3,"-"
