"Unique_ID","Name_Detailed","Division","Nationality","Height","Age","Preferred_Foot","National_Team","Agility","Kicking","Jumping_Reach","Heading","Finishing","Dribbling","Balance","Anticipation","Aerial_Reach","Acceleration","One_On_Ones","Tackling","Stamina","Pace","Passing","Positioning","Strength","Vision","Scout_recommendation","Player_Status_Information_General","Continente","Preferred_Foot_dummy","National_Team_dummy","Europa","5_grandes_ligas"
2000271660,"Lorenzo Biagioni","Italian Serie A","ITA",72,16,"Right","",9,2,7,11,1,1,4,7,3,9,1,12,9,11,4,12,4,2,"- -  -","Yth","Europa",0,0,1,1
2000104452,"Pedro Sanca","Portuguese Premier League","POR",71,18,"Right","",12,4,9,8,10,11,8,7,1,12,1,5,9,12,7,4,6,8,"- -  -","","Europa",0,0,1,0
2000096279,"Mirko Elia","Italian Serie A","ITA",72,17,"Left","",10,1,11,10,7,6,12,9,3,11,3,13,10,12,10,9,10,7,"- -  -","Wnt","Europa",1,0,1,1
2000309007,"Ryan Carroll","English Premier Division","ENG",69,16,"Right","",11,3,10,8,11,10,8,6,2,15,4,8,10,11,8,8,5,9,"- -  -","Yth","Europa",0,0,1,1
2000179127,"Stanislav Lapinskiy","Russian Premier League","RUS",72,18,"Right","",8,2,10,7,11,9,10,9,3,11,2,5,14,11,8,9,10,8,"- -  -","","Europa",0,0,1,0
2000198535,"Ryan Owusu","Ligue 1 Uber Eats","FRA",69,17,"Right","",13,2,7,13,11,9,6,11,2,13,1,1,12,13,6,4,8,6,"- -  -","Yth","Europa",0,0,1,0
2000308668,"Benjamin Casparij","Eredivisie","NED",74,16,"Right","",7,1,13,12,2,1,1,5,2,10,1,12,3,9,6,12,6,3,"- -  -","Yth","Europa",0,0,1,0
2000331882,"Lorenzo Pracek","Italian Serie A","ITA",75,16,"Right","",10,2,14,5,1,3,5,4,3,13,2,10,7,12,6,3,6,5,"- -  -","Yth","Europa",0,0,1,1
2000185032,"Jack Holman","English Premier Division","ENG",74,17,"Right","",13,3,7,6,1,5,6,7,1,13,2,8,8,13,7,4,4,6,"- -  -","Yth","Europa",0,0,1,1
2000184403,"Martin Parilla","Italian Serie A","SVK",68,17,"Right","U21",12,1,6,2,6,6,3,7,3,14,4,9,8,12,14,7,4,9,"- -  -","Yth","Europa",0,1,1,1
2000184396,"Mattia Bernardello","Italian Serie A","ITA",74,17,"Left","",11,2,10,7,11,13,3,3,2,13,2,3,3,13,10,4,5,5,"- -  -","Wnt","Europa",1,0,1,1
2000141561,"Jon Yeabsera Landa","Spanish First Division","ESP",73,18,"Left","",11,2,8,5,10,10,6,7,4,12,2,5,7,11,8,3,4,10,"- -  -","","Europa",1,0,1,1
2000199177,"Jayden Prunty","English Premier Division","ENG",73,17,"Right","",9,3,12,12,4,1,4,11,1,11,2,11,6,9,3,4,10,4,"- -  -","Yth","Europa",0,0,1,1
2000331752,"Rocco Di Vito","Italian Serie A","ITA",68,16,"Right","",9,1,2,3,4,4,5,7,2,10,3,7,6,6,11,5,3,11,"- -  -","Yth","Europa",0,0,1,1
2000331674,"Emanuele Spalletta","Italian Serie A","ITA",75,16,"Right","",7,3,12,13,2,3,4,9,2,9,2,7,4,6,4,3,6,1,"- -  -","Yth","Europa",0,0,1,1
2000189568,"Kyle Thomson","cinch Premiership","SCO",71,16,"Right","",8,13,5,1,3,1,6,7,9,10,5,1,3,9,8,6,4,5,"- -  -","","Europa",0,0,1,0
2000308046,"Xabi Garín","Spanish First Division","ESP",72,16,"Right","",10,3,12,6,9,8,4,4,1,13,2,8,6,11,9,6,4,6,"- -  -","","Europa",0,0,1,1
2000311540,"Daniel Budesca","Spanish First Division","ESP",72,17,"Right","",14,1,8,7,5,7,5,8,2,15,4,13,7,15,5,6,6,7,"- -  -","","Europa",0,0,1,1
2000290798,"Kéfren Ali","Ligue 1 Uber Eats","FRA",69,16,"Left","",11,2,5,12,14,10,7,9,2,14,2,3,7,13,8,6,4,4,"- -  -","Yth","Europa",1,0,1,0
2000091908,"Lorenzo Sangiorgio","Italian Serie A","ITA",69,19,"Right","",10,1,5,7,8,10,11,11,3,11,2,4,10,12,8,6,6,9,"- -  -","","Europa",0,0,1,1
2000335352,"Domenico Caliò","Italian Serie A","ITA",72,16,"Left","",12,3,7,12,12,10,4,8,2,12,3,1,5,12,4,3,4,4,"- -  -","Yth","Europa",1,0,1,1
2000332568,"Filippo Minucelli","Italian Serie A","ITA",69,16,"Left","",9,2,5,4,9,11,4,5,2,12,3,1,9,9,9,3,2,5,"- -  -","Yth","Europa",1,0,1,1
2000098264,"Francesco Corradini","Italian Serie A","ITA",72,18,"Right","",8,1,14,11,5,5,8,10,3,7,3,17,9,10,10,10,7,6,"- -  -","Yth","Europa",0,0,1,1
2000189557,"Adam McMillan","cinch Premiership","SCO",69,17,"Right","",10,3,3,5,5,3,6,4,2,13,3,11,6,13,6,7,3,12,"- -  -","","Europa",0,0,1,0
2000140968,"Caelan Avenall","English Premier Division","ENG",76,18,"Right","",9,1,13,9,4,3,8,9,1,6,3,11,5,8,7,15,8,8,"- -  -","","Europa",0,0,1,1
2000216061,"Jonathan Baba","Ligue 1 Uber Eats","FRA",69,17,"Right","",13,2,3,7,8,13,7,4,3,13,3,5,5,12,8,5,12,7,"- -  -","Yth","Europa",0,0,1,0
2000184410,"Filippo Mencaraglia","Italian Serie A","ITA",68,17,"Right","",12,2,5,4,3,2,5,2,1,12,1,5,12,12,12,5,3,12,"- -  -","Yth","Europa",0,0,1,1
2000122056,"Ilan Ihaddadene","Ligue 1 Uber Eats","FRA",70,18,"Right","",10,2,7,7,13,9,7,8,3,12,3,7,8,8,13,9,5,14,"- -  -","Yth","Europa",0,0,1,0
2000189326,"Sebastiano Di Paolo","Italian Serie A","ITA",74,18,"Right","",8,2,10,3,11,12,6,5,2,13,1,2,6,10,13,1,4,7,"- -  -","Yth","Europa",0,0,1,1
2000189323,"Alessio Raballo","Italian Serie A","ITA",71,17,"Right","",11,4,5,8,13,13,4,8,3,13,3,1,4,11,4,1,8,6,"- -  -","Yth","Europa",0,0,1,1
2000189320,"Christian Sardo","Italian Serie A","ITA",64,17,"Left","",13,3,1,8,1,6,4,10,1,11,2,12,9,14,8,9,1,7,"- -  -","Yth","Europa",1,0,1,1
2000214779,"Giacomo Barbaro","Italian Serie A","ITA",77,17,"Right","",9,1,15,8,1,1,2,5,1,6,2,14,6,11,11,7,6,4,"- -  -","Yth","Europa",0,0,1,1
2000121626,"Igor Amerighi","Italian Serie A","ITA",73,18,"Left","",11,2,13,1,11,11,6,6,1,13,3,7,4,13,12,4,4,7,"- -  -","Yth","Europa",1,0,1,1
2000291077,"Rhys Dargie","cinch Premiership","SCO",68,16,"Right","",9,1,8,13,13,10,5,7,2,12,3,2,11,10,4,3,5,4,"- -  -","","Europa",0,0,1,0
2000291080,"Ronan Ferns","cinch Premiership","SCO",73,16,"Left","",7,3,15,8,5,4,7,8,3,5,3,14,6,6,14,10,6,12,"- -  -","","Europa",1,0,1,0
2000273319,"Eduardo Santiago","Spanish First Division","ESP",69,17,"Right","",12,2,8,6,6,3,7,7,2,12,2,11,4,9,8,9,7,5,"- -  -","","Europa",0,0,1,1
2000335405,"Andrea Iovine","Italian Serie A","ITA",75,16,"Right","",5,2,16,4,5,4,5,5,1,5,1,10,5,6,9,4,8,13,"- -  -","Yth","Europa",0,0,1,1
2000025308,"Christian Biagetti","Italian Serie A","ITA",72,19,"Right","",10,1,9,11,6,7,10,8,1,10,1,10,12,11,11,11,9,11,"- -  -","","Europa",0,0,1,1
2000294201,"Bamir Sadiku","Italian Serie A","SWE",77,16,"Right","",8,2,17,13,8,8,9,6,2,8,2,4,5,8,7,7,10,3,"- -  -","Yth","Europa",0,0,1,1
2000305713,"Pierre Sanchez","Ligue 1 Uber Eats","FRA",74,16,"Right","",9,1,13,10,3,3,7,6,4,12,2,13,5,11,6,7,9,3,"- -  -","Yth","Europa",0,0,1,0
2000122040,"Robin Pages","Ligue 1 Uber Eats","FRA",72,18,"Right","",9,1,8,14,4,1,7,9,3,13,1,11,6,13,6,14,9,5,"- -  -","Yth","Europa",0,0,1,0
2000183047,"Edoardo Colzani","Italian Serie A","ITA",73,17,"Right","",6,11,12,1,1,3,3,8,10,8,7,1,4,8,8,12,3,6,"- -  -","Yth","Europa",0,0,1,1
2000305266,"David Cabrelli","cinch Premiership","SCO",67,17,"Right","",13,3,1,13,13,13,6,10,2,13,3,1,7,13,4,4,1,5,"- -  -","","Europa",0,0,1,0
2000291103,"Robert Rachwał","cinch Premiership","POL",70,16,"Right","",13,1,6,5,6,2,4,7,3,10,1,8,7,10,14,4,4,9,"- -  -","","Europa",0,0,1,0
2000147386,"Callum Lamb","cinch Premiership","SCO",70,19,"Right","",9,2,7,5,4,7,1,4,1,10,2,10,6,8,13,10,6,11,"- -  -","Trn","Europa",0,0,1,0
2000293307,"Andrea Piantoni","Italian Serie A","ITA",68,16,"Right","",9,2,6,1,5,1,5,5,3,7,3,9,5,8,13,5,3,10,"- -  -","Yth","Europa",0,0,1,1
2000075610,"Daniele Dell'Acqua","Italian Serie A","ITA",69,19,"Right","",9,1,10,8,6,7,12,7,2,9,2,11,12,11,10,14,9,9,"- -  -","","Europa",0,0,1,1
2000075628,"Andrea Sergio Mazza","Italian Serie A","ITA",72,19,"Right","",12,10,12,8,3,2,13,9,9,11,9,3,9,10,11,10,9,7,"- -  -","","Europa",0,0,1,1
2000335413,"Salvatore Carofilo","Italian Serie A","ITA",67,16,"Left","",13,3,1,1,3,6,4,6,4,13,2,5,5,13,11,3,1,5,"- -  -","Yth","Europa",1,0,1,1
2000334671,"Cristian Pone","Italian Serie A","ITA",69,17,"Right","",12,2,3,2,2,3,5,5,1,12,3,5,5,9,12,3,3,13,"- -  -","Yth","Europa",0,0,1,1
2000138764,"Baylin Johnson","Italian Serie A","ENG",69,18,"Right","",13,3,4,6,7,11,10,6,1,12,3,4,8,12,9,7,6,8,"- -  -","","Europa",0,0,1,1
2000304535,"Jamie Richardson","cinch Premiership","SCO",70,18,"Right","",12,2,5,9,12,11,5,7,3,12,1,1,5,12,2,3,5,3,"- -  -","Trn","Europa",0,0,1,0
2000171317,"Estevan Gaúcho","Italian Serie A","BRA",69,17,"Right","",11,2,9,3,1,10,14,4,3,12,3,10,7,11,6,5,4,8,"- -  -","Yth","Sudamerica",0,0,0,1
2000229138,"Massyl Aït Hamouche","Ligue 1 Uber Eats","FRA",71,17,"Left","",10,3,9,6,4,6,7,7,3,14,3,12,13,14,8,5,4,4,"- -  -","Yth","Europa",1,0,1,0
2000097999,"Kevin Maussi Martins","Italian Serie A","ITA",74,18,"Right","",11,1,13,10,13,13,6,11,1,12,2,1,7,9,6,6,5,7,"- -  -","","Europa",0,0,1,1
2000229135,"Ben Mamadou Bamba","Ligue 1 Uber Eats","FRA",70,18,"Right","",13,3,3,5,9,7,3,6,2,13,1,6,6,13,12,2,3,12,"- -  -","Yth","Europa",0,0,1,0
2000111347,"Jakub Vinarcik","Italian Serie A","SVK",77,18,"Right","U21",13,13,16,1,1,1,3,4,12,11,7,2,1,13,9,7,5,5,"- -  -","Yth","Europa",0,1,1,1
2000098009,"Tommaso Ricordi","Italian Serie A","ITA",68,18,"Right","",12,2,5,6,7,10,8,10,1,11,3,5,9,12,11,8,6,9,"- -  -","Trn","Europa",0,0,1,1
58158856,"Rizvan Tashaev","Russian Premier League","RUS",76,19,"Right","",14,6,12,1,1,3,5,2,7,12,8,1,3,10,6,3,4,4,"- -  -","Loa","Europa",0,0,1,0
2000334717,"Gianmaria Gaudioso","Italian Serie A","ITA",74,17,"Right","",9,10,8,1,3,2,3,1,10,11,4,1,1,9,6,4,2,2,"- -  -","Yth","Europa",0,0,1,1
2000219963,"Giulio Scuderi","Italian Serie A","ITA",72,17,"Right","",10,3,10,12,10,9,8,11,1,9,2,5,8,11,9,6,9,6,"- -  -","Yth","Europa",0,0,1,1
2000294786,"Pladi Nzinga-Pambani","Ligue 1 Uber Eats","FRA",75,16,"Right","",10,1,13,14,2,1,8,5,3,12,1,9,8,11,5,6,10,6,"- -  -","Yth","Europa",0,0,1,0
2000295057,"Aleksandr Lohmatov","Italian Serie A","EST",65,16,"Right","U21",12,3,5,5,10,9,4,5,1,11,2,4,8,12,5,4,1,5,"- -  -","Yth","Otros",0,1,0,1
2000212301,"Jay Mcgarva","cinch Premiership","SCO",72,17,"Left","",12,2,12,6,6,3,3,8,3,12,3,8,6,12,13,8,4,9,"- -  -","","Europa",1,0,1,0
2000289187,"Cormac Daly","English Premier Division","SCO",69,16,"Right","",9,3,4,6,10,10,7,8,1,13,2,7,8,11,10,6,3,9,"- -  -","Yth","Europa",0,0,1,1
2000116608,"Noham Abdellaoui","Italian Serie A","FRA",71,19,"Right","",11,2,6,12,1,4,7,8,3,13,2,11,4,12,5,13,6,5,"- -  -","","Europa",0,0,1,1
2000212286,"Owen Hastie","cinch Premiership","SCO",72,17,"Left","",10,2,11,6,1,6,14,3,2,12,1,13,9,11,8,4,3,6,"- -  -","","Europa",1,0,1,0
2000212281,"Jamie Bulloch","cinch Premiership","SCO",74,17,"Right","",8,3,10,11,1,1,5,5,2,11,3,12,3,10,5,12,5,1,"- -  -","","Europa",0,0,1,0
2000302991,"Davide Bisogno","Italian Serie A","ITA",72,16,"Right","",12,1,6,12,12,11,4,2,1,12,4,1,7,11,3,1,2,3,"- -  -","Yth","Europa",0,0,1,1
2000302989,"Lorenzo Lombardi","Italian Serie A","ITA",71,16,"Right","",7,3,9,13,13,8,5,6,3,9,1,2,11,6,5,2,6,4,"- -  -","Yth","Europa",0,0,1,1
2000269262,"Giacomo De Pieri","Italian Serie A","ITA",70,16,"Right","",12,3,8,6,13,13,2,8,1,13,2,5,5,13,10,4,3,12,"- -  -","Yth","Europa",0,0,1,1
2000295061,"Lorenzo Ressia","Italian Serie A","ITA",74,16,"Right","",5,3,14,8,1,1,4,10,1,7,2,12,3,5,2,12,6,3,"- -  -","Yth","Europa",0,0,1,1
2000288692,"Trae Payet","English Premier Division","ENG",70,16,"Right","",9,1,10,7,5,8,9,8,1,11,2,10,10,11,7,9,7,7,"- -  -","Yth","Europa",0,0,1,1
2000282531,"Gabriele Negri","Italian Serie A","ITA",72,17,"Right","",8,1,7,10,12,12,4,5,2,12,3,2,4,10,3,2,7,3,"- -  -","Yth","Europa",0,0,1,1
2000271921,"Endris Scaramelli","Italian Serie A","ITA",76,16,"Right","",9,1,16,6,7,5,7,7,3,12,1,6,7,10,9,3,8,6,"- -  -","Yth","Europa",0,0,1,1
2000121583,"Mike Aidoo","Italian Serie A","ITA",67,18,"Right","",14,3,4,7,6,6,7,7,3,14,4,9,9,14,8,5,6,3,"- -  -","Yth","Europa",0,0,1,1
2000295063,"Riccardo Anino","Italian Serie A","ITA",75,16,"Right","",10,7,10,1,3,1,4,5,7,9,6,1,1,10,5,10,4,3,"- -  -","Yth","Europa",0,0,1,1
2000108042,"Charlie Staniland","English Premier Division","ENG",63,19,"Right","",14,3,2,7,8,11,8,7,1,11,1,9,8,12,12,9,1,8,"- -  -","","Europa",0,0,1,1
2000334667,"Raul Aromatico","Italian Serie A","ITA",71,17,"Left","",8,1,7,4,9,7,3,5,2,12,1,5,12,11,9,2,3,6,"- -  -","Yth","Europa",1,0,1,1
2000264655,"Maximilian Ibrahimović","Italian Serie A","SWE",69,16,"Right","",10,1,5,4,12,10,5,4,2,13,2,4,5,12,11,3,3,6,"- -  -","Yth","Europa",0,0,1,1
2000292936,"Caden Voice","English Premier Division","ENG",74,16,"Left","",7,1,15,7,6,4,8,5,1,9,1,14,9,6,5,15,5,10,"- -  -","Yth","Europa",1,0,1,1
2000265230,"Pablo Navarro","Spanish First Division","ESP",70,18,"Left","",12,2,5,7,2,4,7,6,2,13,1,13,9,11,3,6,4,4,"- -  -","","Europa",1,0,1,1
2000295067,"Carlo Carreri","Italian Serie A","ITA",68,16,"Right","",12,1,4,12,10,8,3,6,3,9,3,1,11,11,6,4,3,11,"- -  -","Yth","Europa",0,0,1,1
2000302062,"Joe Brayson","English Premier Division","ENG",72,16,"Right","",9,2,6,10,13,13,6,3,3,13,2,1,7,12,3,4,7,5,"- -  -","Yth","Europa",0,0,1,1
2000190250,"Max Ross","cinch Premiership","SCO",70,17,"Right","",9,1,5,14,4,3,7,12,3,12,3,14,4,9,7,12,4,4,"- -  -","","Europa",0,0,1,0
2000330732,"Manuel D'Angelo","Italian Serie A","ITA",68,16,"Right","",12,4,3,7,12,9,4,2,1,11,3,1,10,12,4,1,5,4,"- -  -","Yth","Europa",0,0,1,1
2000295254,"Anis Soubeir","Ligue 1 Uber Eats","FRA",67,16,"Right","",9,2,3,7,5,10,7,4,4,14,1,7,6,12,12,5,2,8,"- -  -","Yth","Europa",0,0,1,0
2000290355,"Mathys Cal","Ligue 1 Uber Eats","FRA",69,17,"Right","",14,3,7,14,1,7,8,9,2,14,2,13,7,14,8,10,7,6,"- -  -","Yth","Europa",0,0,1,0
2000301955,"Adrián Valenzuela","Spanish First Division","ESP",71,17,"Right","",13,1,9,9,1,1,6,10,1,8,4,13,4,10,5,13,6,1,"- -  -","","Europa",0,0,1,1
2000335027,"Federico Tocci","Italian Serie A","ITA",76,16,"Left","",7,1,16,4,3,3,3,5,4,10,3,9,6,7,13,3,7,12,"- -  -","Yth","Europa",1,0,1,1
2000200448,"Alessio Martinez","Ligue 1 Uber Eats","FRA",71,17,"Right","",12,4,6,6,11,8,7,3,3,13,3,4,8,12,9,7,4,9,"- -  -","Yth","Europa",0,0,1,0
2000190248,"Dylan Wells","cinch Premiership","SCO",67,17,"Right","",10,3,2,3,8,8,7,5,4,13,3,2,8,13,9,6,1,8,"- -  -","","Europa",0,0,1,0
2000204609,"Mikkel Markdal","Eredivisie","DEN",73,17,"Right","U20",12,12,12,2,3,2,9,8,15,5,12,3,5,10,10,8,5,8,"- -  -","","Europa",0,1,1,0
2000204673,"Andrea Cogoni","Italian Serie A","ITA",72,17,"Right","",7,2,9,13,1,1,4,10,1,9,3,13,3,7,4,13,3,4,"- -  -","Yth","Europa",0,0,1,1
2000280376,"Cheick Bélem","Portuguese Premier League","BFA",74,19,"Right","",11,2,13,13,3,2,6,12,2,10,3,13,4,10,7,13,5,6,"- -  -","","Otros",0,0,0,0
2000280398,"Afonso Lemos","Portuguese Premier League","POR",67,18,"Right","",12,3,4,8,12,11,6,7,1,10,3,7,9,11,9,7,3,8,"- -  -","","Europa",0,0,1,0
2000280426,"Christian Djonda","Ligue 1 Uber Eats","FRA",69,16,"Right","",12,2,8,4,7,4,3,5,2,13,3,13,6,13,13,9,6,10,"- -  -","Yth","Europa",0,0,1,0
2000280557,"Héraba Gassama","Ligue 1 Uber Eats","FRA",69,16,"Right","",11,2,8,14,11,10,8,10,1,14,1,6,5,11,8,7,7,7,"- -  -","Yth","Europa",0,0,1,0
2000184141,"Eddy Kouadio","Italian Serie A","ITA",75,17,"Right","",11,3,11,9,1,1,6,11,1,10,3,11,6,11,6,13,7,5,"- -  -","Yth","Europa",0,0,1,1
2000184142,"Pietro Leonardelli","Italian Serie A","ITA",72,17,"Right","",12,11,7,1,1,2,6,6,8,7,11,1,1,7,4,4,2,5,"- -  -","Yth","Europa",0,0,1,1
2000184158,"Guilherme Barbosa","Portuguese Premier League","POR",71,18,"Right","",12,2,9,6,5,5,6,8,3,13,1,12,5,13,12,6,5,7,"- -  -","","Europa",0,0,1,0
2000282541,"Artur Fernandes","Portuguese Premier League","POR",73,16,"Right","",10,11,12,1,3,3,2,7,10,11,4,1,1,10,10,10,4,5,"- -  -","Yth","Europa",0,0,1,0
2000282908,"Pavle Sarac","Italian Serie A","CRO",63,16,"Left","U19",14,3,1,5,6,3,6,4,2,13,1,10,6,14,11,5,1,8,"- -  -","Yth","Europa",1,1,1,1
2000184263,"Matteo Cichella","Italian Serie A","ITA",67,17,"Right","",11,1,7,6,7,4,7,7,2,10,2,11,6,11,14,10,1,9,"- -  -","Trn","Europa",0,0,1,1
2000184264,"Leonardo De Franceschi","Italian Serie A","ITA",75,17,"Right","",9,11,13,1,2,2,2,10,10,10,8,3,1,10,4,8,4,5,"- -  -","Yth","Europa",0,0,1,1
2000205264,"Leo Baude","Ligue 1 Uber Eats","FRA",73,17,"Right","",13,3,9,12,1,1,7,9,3,13,1,9,4,11,6,13,4,4,"- -  -","","Europa",0,0,1,0
2000283216,"Nuno Patrício","Portuguese Premier League","POR",72,17,"Right","",10,3,8,12,13,13,3,8,3,13,3,1,3,10,6,4,5,2,"- -  -","","Europa",0,0,1,0
2000184265,"Mattia Della Rocca","Italian Serie A","ITA",70,17,"Right","",13,3,8,5,4,6,6,9,1,13,2,8,5,13,9,4,6,11,"- -  -","Yth","Europa",0,0,1,1
2000184280,"Matteo Plaia","Italian Serie A","ITA",75,17,"Right","",12,2,13,12,4,7,11,10,3,11,2,9,9,9,9,11,10,7,"- -  -","Yth","Europa",0,0,1,1
2000283751,"Alex Kiš","Eredivisie","SVK",69,16,"Left","U21",15,1,6,8,2,7,8,10,2,15,2,14,5,15,7,9,5,7,"- -  -","Yth","Europa",1,1,1,0
2000184281,"Matteo Obleac","Italian Serie A","MDA",75,17,"Right","",10,1,14,10,4,3,7,11,3,12,1,6,7,9,7,5,8,1,"- -  -","Inj","Europa",0,0,1,1
2000284433,"Vlad Danciutiu","Italian Serie A","ROU",73,17,"Right","U20",13,4,7,7,13,9,6,4,1,12,3,4,7,10,12,5,4,4,"- -  -","Yth","Europa",0,1,1,1
2000284469,"Axel Sandler","Italian Serie A","FIN",70,16,"Right","U21",10,2,10,8,4,5,7,9,3,13,1,11,3,10,7,11,3,5,"- -  -","Yth","Otros",0,1,0,1
2000205332,"Radosław Żelezny","Italian Serie A","POL",77,17,"Right","",4,9,13,1,3,3,1,2,8,10,9,2,1,10,2,5,5,3,"- -  -","Yth","Europa",0,0,1,1
2000284482,"Dudu","Portuguese Premier League","POR",69,18,"Left","",13,2,6,5,11,8,6,6,1,13,1,4,6,13,10,5,3,6,"- -  -","","Europa",1,0,1,0
2000284812,"Marlon Maranhão","Portuguese Premier League","BRA",72,21,"Left","",9,2,8,8,13,13,6,5,3,13,2,2,6,12,10,6,5,4,"- -  -","","Sudamerica",1,0,0,0
2000284852,"David Ovelheiro","Portuguese Premier League","POR",71,19,"Right","",13,2,6,4,8,3,7,6,3,9,3,7,6,12,9,6,4,14,"- -  -","","Europa",0,0,1,0
2000205570,"Rabby Nzingoula","Ligue 1 Uber Eats","FRA",72,17,"Right","",8,1,9,7,7,7,8,9,3,7,3,13,7,5,11,6,5,9,"- -  -","Yth","Europa",0,0,1,0
2000287114,"Dani Martín","Spanish First Division","ESP",67,16,"Left","",10,2,7,6,4,10,14,4,1,11,2,6,11,10,5,7,2,11,"- -  -","","Europa",1,0,1,1
2000287144,"Jacopo Orlandi","Italian Serie A","ITA",73,17,"Right","",10,3,9,10,13,8,4,8,2,12,1,1,4,7,5,4,7,4,"- -  -","Yth","Europa",0,0,1,1
2000287145,"Tommaso Di Francesco","Italian Serie A","ITA",63,16,"Right","",9,1,1,4,2,2,5,7,1,7,1,10,11,9,13,4,1,13,"- -  -","Yth","Europa",0,0,1,1
2000287836,"Aritz Ortigosa","Spanish First Division","ESP",68,16,"Left","",9,2,9,7,9,9,15,7,2,11,1,8,12,8,9,9,5,6,"- -  -","","Europa",1,0,1,1
2000287938,"Naoufel El Hannach","Ligue 1 Uber Eats","MAR",72,16,"Right","U20",12,2,12,9,5,8,9,9,3,9,1,15,9,11,10,6,9,9,"- -  -","","Africa",0,1,0,0
2000205836,"Emanuele Granziera","Portuguese Premier League","ITA",76,17,"Left","",8,2,11,13,5,1,6,4,2,8,2,13,7,9,6,13,8,1,"- -  -","Loa","Europa",1,0,1,0
2000287960,"Joane Gadou","Ligue 1 Uber Eats","FRA",77,16,"Right","",10,3,13,11,2,1,7,4,2,13,3,13,8,12,7,11,6,2,"- -  -","","Europa",0,0,1,0
2000287970,"Etienne Michut","Ligue 1 Uber Eats","FRA",67,16,"Right","",12,3,6,6,9,8,7,7,2,13,4,12,6,12,10,5,2,13,"- -  -","Yth","Europa",0,0,1,0
2000288084,"Alfie Bradshaw","English Premier Division","ENG",71,16,"Right","",9,1,5,4,7,7,6,5,1,13,1,4,12,11,13,4,3,8,"- -  -","Yth","Europa",0,0,1,1
2000116626,"Amir Bryson","Eredivisie","NED",70,18,"Right","",12,2,9,8,3,5,8,6,1,10,2,15,9,11,9,8,6,8,"- -  -","Yth","Europa",0,0,1,0
2000288434,"Martim Cunha","Portuguese Premier League","POR",72,16,"Left","",14,3,11,9,5,3,8,5,3,11,1,12,10,15,9,12,5,8,"- -  -","Yth","Europa",1,0,1,0
2000205844,"Richi Agbonifo","Italian Serie A","ITA",70,17,"Right","",14,3,7,7,7,11,10,11,1,12,1,6,7,13,8,5,8,7,"- -  -","Yth","Europa",0,0,1,1
2000288691,"Ronny Peterson","Portuguese Premier League","BRA",76,19,"Right","",9,1,11,14,3,1,7,11,1,7,2,14,11,9,4,8,7,6,"- -  -","","Sudamerica",0,0,0,0
2000288693,"Caio Santana","Portuguese Premier League","BRA",74,19,"Right","",11,1,6,12,12,12,3,9,4,12,2,1,5,12,5,5,3,5,"- -  -","","Sudamerica",0,0,0,0
2000288734,"Carlos Ventura","Portuguese Premier League","BRA",71,19,"Right","",11,2,10,14,2,1,7,9,4,13,1,14,8,10,7,9,10,5,"- -  -","","Sudamerica",0,0,0,0
2000288850,"Quentin Ndjantou","Ligue 1 Uber Eats","FRA",72,16,"Right","",10,3,9,7,14,10,8,7,2,14,2,7,5,10,8,4,9,5,"- -  -","Yth","Europa",0,0,1,0
2000289197,"Jenslor Kiese","Ligue 1 Uber Eats","FRA",69,16,"Right","",10,1,5,3,3,7,9,10,1,13,2,13,14,12,10,10,6,9,"- -  -","Yth","Europa",0,0,1,0
2000289201,"Yoan Akwa","Ligue 1 Uber Eats","FRA",75,16,"Right","",10,3,13,9,6,5,8,12,3,14,1,10,10,9,9,6,5,9,"- -  -","Yth","Europa",0,0,1,0
2000289228,"Lucas Rosier","Ligue 1 Uber Eats","FRA",69,16,"Left","",13,1,9,11,14,13,7,9,1,10,2,8,6,13,14,5,7,9,"- -  -","Yth","Europa",1,0,1,0
2000047607,"Leonardo Serrano","Portuguese Premier League","POR",71,20,"Right","",13,2,9,5,5,8,8,9,3,14,1,13,7,11,10,7,6,9,"- -  -","","Europa",0,0,1,0
2000289513,"Ayoub Akabou","Ligue 1 Uber Eats","FRA",75,16,"Right","",16,5,13,1,1,3,8,8,11,10,11,2,1,11,11,4,6,5,"- -  -","Yth","Europa",0,0,1,0
2000289867,"Melchior Anrich","Ligue 1 Uber Eats","FRA",76,16,"Right","",9,8,12,1,1,2,6,7,9,12,11,3,1,9,10,9,4,5,"- -  -","Yth","Europa",0,0,1,0
2000289869,"François Mendy","Ligue 1 Uber Eats","FRA",78,16,"Right","",10,1,15,11,5,5,10,8,2,9,2,11,11,8,14,16,7,9,"- -  -","Yth","Europa",0,0,1,0
2000290017,"Léonardo Lévêque","Ligue 1 Uber Eats","FRA",71,16,"Left","",12,9,9,1,3,3,6,4,11,11,11,1,1,12,7,5,5,5,"- -  -","Yth","Europa",1,0,1,0
2000290394,"Jules Ouaknine","Ligue 1 Uber Eats","FRA",71,16,"Right","",8,2,13,14,2,2,8,12,2,11,1,12,7,10,8,14,6,2,"- -  -","Yth","Europa",0,0,1,0
2000290395,"Darris Zema","Ligue 1 Uber Eats","FRA",70,16,"Right","",9,2,11,7,5,7,7,11,3,14,1,13,6,11,14,11,5,8,"- -  -","Yth","Europa",0,0,1,0
